Date,Close,High,Low,Open,Volume
2023-07-07,42.47981262207031,43.19042711438111,42.15699077324697,42.2989116030443,355881000
2023-07-10,42.156982421875,42.787638599844065,41.6262701482501,42.633723309603205,353908000
2023-07-11,42.38186264038086,42.734670684336905,42.04404961503228,42.45782138833829,298244000
2023-07-12,43.87804412841797,43.911027066615475,42.75365801470833,43.00951883998821,481277000
2023-07-13,45.95191955566406,46.12982004252078,44.46772905127002,44.49371584363228,478204000
2023-07-14,45.44419479370117,48.061765401261425,45.0354175393941,46.55758543157375,772075000
2023-07-17,46.435646057128906,46.47062680609521,45.237302819243375,46.263742840846305,510488000
2023-07-18,47.46809005737305,47.869871181137384,45.70905186855024,46.67552339505755,569164000
2023-07-19,47.05131149291992,47.79190828525745,46.71649520501369,47.43810135841546,427502000
2023-07-20,45.49515914916992,47.061305343359635,45.03740890727205,46.48162003261086,537865000
2023-07-21,44.28482437133789,45.84097793575254,44.07593876183976,45.763017562258014,963769000
2023-07-24,44.58766174316406,45.08439225529306,44.01597519686058,44.70659630501924,382516000
2023-07-25,45.654075622558594,46.15779841353938,44.89848762347168,44.916479357127734,348081000
2023-07-26,45.42720031738281,46.02787414060496,44.60565021693435,45.995890105777626,364237000
2023-07-27,45.87495803833008,47.3691412842477,45.72503835474356,46.49361978738997,455976000
2023-07-28,46.72449493408203,47.00134424016971,46.35569676531063,46.64253893821814,331194000
2023-07-31,46.70349884033203,47.1042809800561,46.48062096434278,46.728486722217035,251055000
2023-08-01,46.48162078857422,46.874407881393104,46.00188318529818,46.434645552261735,237858000
2023-08-02,44.24484634399414,45.81498829927392,43.363327623503565,45.80599433851238,530142000
2023-08-03,44.4907112121582,45.093382845124545,43.776101176403955,43.776101176403955,324176000
2023-08-04,44.65562057495117,45.61709364469408,44.36877842760478,44.960454456109325,362666000
2023-08-07,45.39221954345703,45.51515353063665,44.53868540861367,45.086386746173794,322154000
2023-08-08,44.6396369934082,45.21732080653418,44.03196695287684,44.82853306928863,353843000
2023-08-09,42.53078079223633,44.28782094053219,42.11100798733163,44.249839662592294,586449000
2023-08-10,42.36487579345703,43.550229596888094,41.81217607853569,42.13699953791343,492705000
2023-08-11,40.83271026611328,41.995077780865394,40.61682850581949,41.72822134358296,533085000
2023-08-14,43.7291259765625,43.77610121709491,40.28900646052013,40.4639102150388,690286000
2023-08-15,43.9160270690918,45.24330550401963,43.68615300358398,44.535691571886225,676512000
2023-08-16,43.46227264404297,44.65062306232533,43.38231446466475,44.49570885554983,527451000
2023-08-17,43.32034683227539,44.03795349007865,42.97753170604989,43.94600464449855,452395000
2023-08-18,43.27537155151367,43.55421863038225,41.63726601370566,42.611732431819654,583768000
2023-08-21,46.94137191772461,47.03931801786047,44.1978707707313,44.46972171576776,692573000
2023-08-22,45.64308166503906,48.16070824217046,45.30826536444509,48.108734662611624,755293000
2023-08-23,47.090293884277344,47.174247686520786,45.18333397410903,45.840975904298595,779046000
2023-08-24,47.13726806640625,50.23857584163044,47.13327244470362,50.18860388203468,1156044000
2023-08-25,45.99289321899414,47.77891694569502,44.999432271074504,46.98635035429789,925341000
2023-08-28,46.809444427490234,46.9543657684175,44.863508175320256,46.45663639493685,685192000
2023-08-29,48.757381439208984,49.05422026588247,46.36568562252749,46.64053709400586,701397000
2023-08-30,49.237125396728516,49.89976191680816,48.39858238725333,49.01724419129222,735206000
2023-08-31,49.32807159423828,49.71685929593791,48.93128883683363,49.353059479355466,528570000
2023-09-01,48.48252868652344,49.77282458514168,48.115728370005996,49.734847120374766,463830000
2023-09-05,48.521514892578125,48.824350993462005,47.83389050664192,48.196691434350704,382653000
2023-09-06,47.03919982910156,48.526509476419605,46.55842365882449,48.418561612125444,468670000
2023-09-07,46.219573974609375,46.322526887042805,45.13107789383709,45.50390615122535,433330000
2023-09-08,45.55088806152344,46.584409473307375,45.250028806839694,45.92071940996517,473069000
2023-09-11,45.15707015991211,46.14161060053682,44.29147025437245,46.12661816019719,473966000
2023-09-12,44.84920883178711,45.65183817230261,44.510365202730895,44.7172700232729,349256000
2023-09-13,45.463932037353516,45.908725609094766,44.48238464078705,44.57933983256991,398355000
2023-09-14,45.55988311767578,45.96569324434591,45.11009084488952,45.92871163748155,370097000
2023-09-15,43.879661560058594,45.577871869694,43.78770131863037,45.31999198709531,506831000
2023-09-18,43.94562911987305,44.22150221868088,41.980540410534175,42.72819494263605,500271000
2023-09-19,43.49983596801758,43.94562846497067,42.98207442166159,43.81269066855042,373064000
2023-09-20,42.21943283081055,43.88266351133672,42.203441401322486,43.579802461208814,367108000
2023-09-21,40.99799346923828,42.080491854886056,40.96101186346446,41.563733109931555,450736000
2023-09-22,41.590721130371094,42.09548821247719,41.21189511865896,41.552736723974945,479236000
2023-09-25,42.20243835449219,42.516292052357294,41.157920528062995,41.571730182940165,419091000
2023-09-26,41.89158248901367,42.800161757936735,41.6357005718536,41.98154094572675,402282000
2023-09-27,42.44832229614258,42.852138257331035,41.609714131697665,42.31038955896758,444935000
2023-09-28,43.06903839111328,43.42587144415849,42.095490602814664,42.440328178113646,424663000
2023-09-29,43.478851318359375,44.12355300458746,43.28693891278796,43.80669850043533,397830000
2023-10-02,44.761253356933594,45.154069017187716,43.840678635675474,44.009599054426594,433298000
2023-10-03,43.49683380126953,45.109089160595936,43.22595946616348,44.78723595609942,470850000
2023-10-04,44.02059555053711,44.12254948213482,43.27194202372295,43.72173429497183,361821000
2023-10-05,44.667293548583984,44.87919711812437,43.867664991028235,44.02958867771598,393483000
2023-10-06,45.74079895019531,45.767786867817584,44.005603198940975,44.17252564280475,434436000
2023-10-09,45.25202941894531,45.583876376417216,44.34744981385024,44.821229292060885,409675000
2023-10-10,45.77678298950195,46.23756795276768,45.06711283415853,45.289010107776726,368582000
2023-10-11,46.78431701660156,46.83729386766852,46.02866671277973,46.17459898720651,378137000
2023-10-12,46.923248291015625,47.58694209872688,46.30853537914647,46.75532686388765,481325000
2023-10-13,45.43993377685547,47.094169510667186,45.25901788884397,46.93823975092536,474115000
2023-10-16,46.07365036010742,46.20358739976767,44.8911958461008,45.04212688013775,375099000
2023-10-17,43.91764831542969,44.73327224791512,42.46032345572455,43.9796198725083,812333000
2023-10-18,42.17645263671875,43.19898137436451,41.80562611222444,42.57127011789517,627294000
2023-10-19,42.08149719238281,43.27694225554759,41.86259688147746,42.79116734856338,501233000
2023-10-20,41.36782455444336,42.45032293422298,41.05896580650467,41.87058984444125,477266000
2023-10-23,42.9550895690918,43.22796572045594,40.92603122154225,41.20990005021661,478530000
2023-10-24,43.64277267456055,43.676757321663544,42.67122661422344,43.05704558498647,401463000
2023-10-25,41.7596435546875,43.6297789361814,41.53574830765745,43.377892970342636,398379000
2023-10-26,40.30731964111328,42.23642589504536,39.86152709976489,41.833612702341114,541001000
2023-10-27,40.481239318847656,41.18691356194545,39.99646337372596,41.11094855365019,416784000
2023-10-30,41.141929626464844,41.74664887563725,40.462244361806775,41.06796641155254,388028000
2023-10-31,40.7611083984375,40.86006537582252,39.21182716227926,40.43126324594468,517969000
2023-11-01,42.305397033691406,42.361370852066266,40.85007013008419,40.86506257244454,437593000
2023-11-02,43.485843658447266,43.86366687925398,42.874127693562194,43.307924724858786,409172000
2023-11-03,44.98414993286133,45.28800612867796,43.70274239785865,43.99960568025811,424610000
2023-11-06,45.729801177978516,45.91371784511654,44.87819475411046,45.264017491010264,400733000
2023-11-07,45.933712005615234,46.19658683928955,45.137080351571434,45.69782127762116,343165000
2023-11-08,46.552425384521484,46.84528891690733,45.946703314492126,46.07864213351029,346719000
2023-11-09,46.928245544433594,48.207651210787375,46.728337455833405,47.445004273987976,540496000
2023-11-10,48.31260681152344,48.44954438031616,47.261096034839866,47.4779945591138,421245000
2023-11-13,48.59747314453125,49.0932455425318,48.07671461686158,48.29761289799248,384136000
2023-11-14,49.632991790771484,49.81091072360735,49.0172798779873,49.656982745411305,416954000
2023-11-15,48.865352630615234,49.93685461268084,48.17767162806223,49.91186848194019,475497000
2023-11-16,49.45708084106445,49.50206198018349,48.30761579872143,48.656453168876766,339756000
2023-11-17,49.27516555786133,49.69397019639206,48.98429998268991,49.501058800683616,325205000
2023-11-20,50.38564682006836,50.52458236287964,49.15821508964933,49.28915491828104,414120000
2023-11-21,49.920860290527344,50.4935928571012,49.19919468409959,50.10277517356445,565747000
2023-11-22,48.69342803955078,50.311677390399474,47.66790243959162,49.828903283324706,899420000
2023-11-24,47.753868103027344,48.898338123964756,47.72288042046281,48.447546842242424,294645000
2023-11-27,48.21965026855469,48.50751503969105,47.629923460498674,47.777853703101385,395662000
2023-11-28,47.79884719848633,48.30061737366352,47.451008828305284,48.21365587465316,401491000
2023-11-29,48.11770248413086,48.73941604084302,47.83783339129859,48.356594013738764,382005000
2023-11-30,46.74833297729492,48.08771233820332,46.400494624850445,48.00174983128795,526247000
2023-12-01,46.74333190917969,47.178131734648986,46.165600596706255,46.50344524286752,369317000
2023-12-04,45.48891067504883,46.055649290414806,44.98914235651732,46.055649290414806,437543000
2023-12-05,46.548519134521484,46.58250295286297,45.25400334691917,45.448929830983346,371718000
2023-12-06,45.48591232299805,47.36920757989655,45.39494688938398,47.1972712799081,380590000
2023-12-07,46.57851028442383,46.611498843154216,45.58688206431512,45.682846700658764,350823000
2023-12-08,47.48816680908203,47.72307920041658,46.53252440936205,46.57750949930058,359224000
2023-12-11,46.6094970703125,47.51315707527434,45.81279915946564,47.47317498768805,509728000
2023-12-12,47.63910675048828,47.64810224234859,46.02871160445361,46.02871160445361,372387000
2023-12-13,48.06995391845703,48.57576453625137,47.59013451910957,47.61112654633229,447792000
2023-12-14,48.331844329833984,48.651723873245274,47.40419517924722,48.37183022607663,391232000
2023-12-15,48.871646881103516,49.38545387287282,48.10193546895566,48.175909002325604,479948000
2023-12-18,50.05820083618164,50.414066187630915,49.13155069141953,49.381456841806674,412587000
2023-12-19,49.58537673950195,49.68134136834579,48.87664329291069,49.40544401373602,464444000
2023-12-20,48.092933654785156,49.98022517040364,48.07993804838336,49.636352578237826,397894000
2023-12-21,48.97161102294922,49.076571148767,48.40082241502789,48.79267736467951,300425000
2023-12-22,48.81167221069336,49.36446221767303,48.44880569619553,49.17653306295307,252507000
2023-12-26,49.260498046875,49.581376676631486,48.94161756801922,48.949613984887115,244200000
2023-12-27,49.3984489440918,49.661350703421,49.066572842938115,49.49241542635842,233648000
2023-12-28,49.50341033935547,49.86527396770583,49.39345101981501,49.62436711615611,246587000
2023-12-29,49.50341033935547,49.978234327074226,48.732699840316755,49.79430147307111,389293000
2024-01-02,48.14991760253906,49.27649344260116,47.57713465197093,49.22551389912714,411254000
2024-01-03,47.55113983154297,48.16590678620074,47.302232772788166,47.46717173653147,320896000
2024-01-04,47.979984283447266,48.48179475152094,47.49016653492504,47.74906818641796,306535000
2024-01-05,49.07856369018555,49.52839547317931,48.28786035280196,48.4438038170967,415039000
2024-01-08,52.233375549316406,52.255370460194015,49.46041902082165,49.49340757387335,642510000
2024-01-09,53.120052337646484,54.304608899415356,51.670595858503674,52.38133132087113,773100000
2024-01-10,54.32959747314453,54.57950363229104,53.468920600031716,53.59587564392309,533796000
2024-01-11,54.80141830444336,55.32522366817502,53.539894837912634,54.978353810668786,596759000
2024-01-12,54.689456939697266,54.94936145206347,54.30960236510811,54.59949057976511,352994000
2024-01-16,56.360836029052734,56.813665103138256,54.879393878712925,54.99734961591672,449580000
2024-01-17,56.031959533691406,56.44980188752581,54.71945269845349,56.325847887071866,474394000
2024-01-18,57.08556365966797,57.57837864545508,56.08593900392558,57.23850610997206,491650000
2024-01-19,59.468666076660156,59.47766156901135,57.20351416018429,57.96722726620944,543501000
2024-01-22,59.63160705566406,60.3083548831195,59.04782663734,60.0264592424289,452955000
2024-01-23,59.850528717041016,59.88751357892662,58.56301013401379,59.54764104000483,294654000
2024-01-24,61.33896255493164,62.82540380675393,59.91549737664772,60.281361099060014,560271000
2024-01-25,61.593868255615234,62.69545573126452,60.8271540987025,62.326590967001806,482777000
2024-01-26,61.00809097290039,61.759811433716834,60.550266507965134,60.93711847607482,390309000
2024-01-29,62.44154739379883,62.46553664404452,60.88413369401423,61.20900862072411,348733000
2024-01-30,62.75043487548828,63.46916675485246,62.23662787593773,62.876390843205506,410735000
2024-01-31,61.50390625,62.24562831970366,60.6772170002544,61.41693710561366,453795000
2024-02-01,63.00334167480469,63.167281577618986,61.626859664228725,62.07668769492248,369146000
2024-02-02,66.13516998291016,66.57499963939881,63.66609208338151,63.94998587832111,476578000
2024-02-05,69.30597686767578,69.47091584987561,67.17977633836104,68.19939012424172,680078000
2024-02-06,68.19739532470703,69.72781896754408,66.27512050871108,69.60386495591794,683111000
2024-02-07,70.07268524169922,70.19364201712641,67.57462276790365,68.29335463883889,495575000
2024-02-08,69.61485290527344,70.76741990227906,69.42892572649546,70.04768899799114,414422000
2024-02-09,72.10592651367188,72.15790132018077,70.18564235653706,70.50652100790245,436637000
2024-02-12,72.22087860107422,74.5829904741092,71.22325216031359,72.57274383383451,613710000
2024-02-13,72.1009292602539,73.42243172037925,69.5938748865512,70.37358093821054,602580000
2024-02-14,73.87226867675781,74.20814111994534,71.91100698040367,73.17453257134588,504917000
2024-02-15,72.6307144165039,73.94722123185431,72.37281568709578,73.84126585429142,420122000
2024-02-16,72.58573913574219,74.37406898709354,72.47378167003887,74.07218040927339,495327000
2024-02-20,69.4259262084961,71.92898383060526,67.70856895062664,71.91998452531317,704833000
2024-02-21,67.4466781616211,68.86214710879592,66.22313849991595,67.9804743369606,690298000
2024-02-22,78.5085220336914,78.5455030813757,74.1921420425949,74.99684018330679,865100000
2024-02-23,78.78740692138672,82.36305967089498,77.54087350099768,80.759665666911,829388000
2024-02-26,79.06231689453125,80.61573447856021,78.47553160288044,79.67008277283831,503973000
2024-02-27,78.67144775390625,79.45016223022866,77.13303174065258,79.35119274989219,391705000
2024-02-28,77.63384246826172,78.9033622751971,77.09604245368976,77.59085934529665,393110000
2024-02-29,79.08230590820312,79.95997471561954,78.32059087723945,79.0643149217093,507289000
2024-03-01,82.24810791015625,82.26910374751212,79.40517391258761,79.96996422541928,479135000
2024-03-04,85.20500183105469,87.66207928922401,83.6875739405617,84.09841513764894,615616000
2024-03-05,85.93576049804688,86.06872004565462,83.38960003379123,85.24198821051228,520639000
2024-03-06,88.67086029052734,89.69452599594824,87.00141069166892,87.99308922719804,582520000
2024-03-07,92.63855743408203,92.7365248144859,89.57256358530061,90.12838069813151,608119000
2024-03-08,87.49925231933594,97.36801162259309,86.47758481062256,95.10675351305797,1142269000
2024-03-11,85.7458267211914,88.76782871199401,84.13835321441624,86.4006103441235,678364000
2024-03-12,91.8828125,91.92979413377263,86.12170491240781,88.02008324614344,668075000
2024-03-13,90.85813903808594,91.47393396528192,88.40594204784502,91.02508398682748,635713000
2024-03-14,87.91510772705078,90.61622350841212,86.57154750613068,89.54757446626068,602318000
2024-03-15,87.80814361572266,89.51658184476094,86.22866844065179,86.90144388293218,642086000
2024-03-18,88.42594146728516,92.37464071222252,87.05638881145386,90.35830507117406,668976000
2024-03-19,89.36863708496094,90.51425674084177,84.98207797118587,86.67151765212044,672171000
2024-03-20,90.34231567382812,90.38030520484318,88.19401951660328,89.76749997737916,479063000
2024-03-21,91.40496063232422,92.61756721905257,90.37530021359187,92.26968196617385,480372000
2024-03-22,94.25802612304688,94.7468638928685,90.8041593115699,91.11105766429952,586719000
2024-03-25,94.97078704833984,96.7342074446901,93.47928046219188,93.91013861786189,552136000
2024-03-26,92.53058624267578,96.34333614885402,92.47160751849903,95.8195062336972,513648000
2024-03-27,90.22035217285156,93.20936779906054,89.09372349939157,93.08141149546424,586067000
2024-03-28,90.3263168334961,91.2700069314821,89.163696917333,89.97043098866838,435212000
2024-04-01,90.33331298828125,92.1947007975338,89.17469715880289,90.26933865065378,452441000
2024-04-02,89.42261505126953,90.06440242112468,87.59121620163441,88.41893947358703,433064000
2024-04-03,88.93477630615234,90.3443168469122,88.3709661913593,88.45493823513225,370067000
2024-04-04,85.87677764892578,90.60422800372173,85.85178433643762,90.37629845117095,434965000
2024-04-05,87.97908782958984,88.45193199631433,85.89777114739914,86.83745712010142,399678000
2024-04-08,87.10437774658203,88.80081883400379,86.70350850941023,88.67085666122206,283220000
2024-04-09,85.3259506225586,87.60620698800746,82.99472376686872,87.41326961083752,503547000
2024-04-10,87.01040649414062,87.3712879556285,83.68149867040677,83.89843024698811,431929000
2024-04-11,90.58623504638672,90.70919574606373,86.89745219051976,87.39128560717941,431637000
2024-04-12,88.15702819824219,90.1453808587556,87.50124546153059,89.66953167082109,426805000
2024-04-15,85.97274780273438,90.58323225547265,85.9007728583494,89.06873054875433,443077000
2024-04-16,87.38628387451172,88.08904823109181,86.03572977127556,86.40460421758179,370453000
2024-04-17,84.00739288330078,88.7458333599475,83.92241409948026,88.3109710984958,495400000
2024-04-18,84.6431884765625,86.16169439997329,82.37493650827429,84.94209387359811,447260000
2024-04-19,76.17497253417969,84.29630512599306,75.58117346384236,83.12269469975273,875198000
2024-04-22,79.49188232421875,80.04670035538005,76.3749101252901,78.07834524781059,596341000
2024-04-23,82.39592742919922,82.74181446817349,80.23763989778655,80.74247130165297,438559000
2024-04-24,79.65083312988281,84.0543851474842,79.15699208262093,83.92242471814481,512208000
2024-04-25,82.60486602783203,83.29563335625151,78.19730980842563,78.84209462361733,424641000
2024-04-26,87.7061767578125,88.30198162324554,83.35960564687717,83.79046380504667,551011000
2024-04-29,87.7281723022461,87.96308807915567,85.23798574736955,87.56622296271497,388971000
2024-04-30,86.37361907958984,88.78982495986544,86.27165520822136,87.21134125053536,363709000
2024-05-01,83.01371765136719,85.9717451202874,81.22830132116862,85.04905184528752,559863000
2024-05-02,85.78881072998047,86.20867093085921,83.17266601309362,84.42125626969049,377898000
2024-05-03,88.75983428955078,89.25166943381491,87.01140828668458,87.76016278941914,398341000
2024-05-06,92.10972595214844,92.18970149787158,89.02574047227303,89.36062948973989,376203000
2024-05-07,90.52424621582031,91.75084041902228,88.98175395384375,91.06806618454974,437342000
2024-05-08,90.3823013305664,91.16404211729393,89.39062281924463,89.45360566200054,325721000
2024-05-09,88.71784973144531,91.04208295679378,88.20202038816478,90.4992620554592,378013000
2024-05-10,89.84848022460938,91.37098265790202,89.19769305265027,90.27534193987526,335325000
2024-05-13,90.36930847167969,90.96811074029578,88.49991996993283,90.44827727503778,289680000
2024-05-14,91.32599639892578,91.62089767401247,88.90478722070216,89.56956971282393,296507000
2024-05-15,94.59890747070312,94.83083350687552,91.5689050462718,92.44161932872312,417735000
2024-05-16,94.3280029296875,95.78752238437566,94.07208269713682,94.87882442022669,323952000
2024-05-17,92.44861602783203,94.70887485375151,91.77584059273352,94.33800216120143,359691000
2024-05-20,94.74886322021484,95.16872341830162,93.40930707577944,93.71920279909754,318764000
2024-05-21,95.35466766357422,95.36866300361463,93.14939104451075,93.56825212335475,328946000
2024-05-22,94.91881561279297,95.98846392246197,93.21837781672151,95.42765114316352,548648000
2024-05-23,103.76490783691406,106.2850758370863,101.48664948420172,101.99448585081109,835065000
2024-05-24,106.43402862548828,106.44002335978084,102.96616635990915,104.41468788795488,429494000
2024-05-28,113.86358642578125,114.90124747385036,109.84690852832622,110.2077900069521,652728000
2024-05-29,114.78727722167969,115.45405793078952,110.86457027293942,113.01286640628571,557442000
2024-05-30,110.46369934082031,115.78095222554882,109.62697631949285,114.612337538274,487350000
2024-05-31,109.59699249267578,112.67997913664935,106.90487625910878,112.48303762096089,613263000
2024-06-03,114.96222686767578,114.96222686767578,111.96620962094242,113.58368201334555,438392000
2024-06-04,116.39875793457031,116.561706418007,114.00754518844305,115.67800167050594,403324000
2024-06-05,122.3997802734375,122.40877237466783,117.42941347887506,118.33211671671947,528402000
2024-06-06,120.95825958251953,125.54574922421772,118.2811377621336,124.00725324087743,664696000
2024-06-07,120.84829711914062,121.65203391481319,117.98324108710487,119.73066046106749,412386000
2024-06-10,121.74999237060547,123.05955958930451,116.9715638416941,120.33046067723372,314162700
2024-06-11,120.88021087646484,122.83972700807324,118.7107397776175,121.73999195116299,222551200
2024-06-12,125.16914367675781,126.84872997628844,122.53979453852547,123.02967165119686,299595000
2024-06-13,129.57806396484375,129.76801958856166,127.12867070986337,129.3581169536998,260704500
2024-06-14,131.84751892089844,132.80727390157034,128.28839829543193,129.92799370452428,309320400
2024-06-17,130.94773864746094,133.69706139159663,129.54808953427707,132.9572533982128,288504400
2024-06-18,135.54660034179688,136.29641557179684,130.6578056523983,131.10769173939232,294335100
2024-06-20,130.74778747558594,140.72532511567726,129.48810330722768,139.76557010788932,517768400
2024-06-21,126.53881072998047,130.5978154647857,124.26937345205326,127.08867825178737,655484700
2024-06-24,118.08090209960938,124.42933613805307,118.01091965046173,123.20963548646723,476060900
2024-06-25,126.05892181396484,126.46882443182822,119.29059361747449,121.1701275508724,425787500
2024-06-26,126.36885833740234,128.08842814640124,122.56979155312732,126.09892059020918,362975900
2024-06-27,123.95944213867188,126.37885155800387,122.88970613137967,124.06941564080125,252571700
2024-06-28,123.50955963134766,127.67853027804634,122.71975337861936,124.54930428199576,315516700
2024-07-01,124.26937866210938,124.80923890749885,118.8007251119183,123.4395813225982,284885500
2024-07-02,122.6397705078125,123.37959365292392,121.00017523772506,121.10014907077634,218374000
2024-07-03,128.24839782714844,128.24839782714844,121.33010435521813,121.63003350315482,215749000
2024-07-05,125.79899597167969,128.81825608276083,125.64903140778242,127.34860945857926,214176700
2024-07-08,128.16839599609375,130.73776982046533,127.0086858992603,127.4585719244731,237677300
2024-07-09,131.34764099121094,133.78704236722226,128.61830251041144,130.3178959397844,285366600
2024-07-10,134.87677001953125,135.0667256558596,132.38737791270125,133.99698191654937,248978600
2024-07-11,127.36861419677734,136.1164508461357,127.0187019512054,135.71655549549055,374782700
2024-07-12,129.2081756591797,131.88750829381019,127.1886688828338,128.2284060345482,252680500
2024-07-15,128.40835571289062,131.35762580228223,127.14866403247436,130.52782847793975,208326200
2024-07-16,126.32886505126953,129.00819736720675,124.54930487008038,128.40835436238444,214769500
2024-07-17,117.96092987060547,121.8199795319496,116.69124610366761,121.32010271185337,390086200
2024-07-18,121.0601577758789,122.36984015709355,116.53127526261207,121.81997263511246,320979500
2024-07-19,117.90094757080078,121.57004161457283,117.34108797082892,120.32034955926778,217223800
2024-07-22,123.50955963134766,124.03942781453529,119.8304661088677,120.3203432330864,258068900
2024-07-23,122.5597915649414,124.65928025097237,122.06991443104106,122.74974719191928,173911000
2024-07-24,114.22184753417969,119.92043994002134,113.41204956795865,119.1406333610656,327776900
2024-07-25,112.25233459472656,116.60126129148769,106.27381225253961,113.01214947730902,460067000
2024-07-26,113.03213500976562,116.17136057676942,111.55250401293692,116.16136853298354,293399100
2024-07-29,111.5625,116.25134680115113,111.27257816967544,113.66198865142056,248152100
2024-07-30,103.7044448852539,111.96240417731258,102.51473565355279,111.49251876218644,486833300
2024-07-31,116.99115753173828,118.31083191790377,110.85267132044424,112.87217777091092,473174200
2024-08-01,109.18309783935547,120.13040514788088,106.78368749587625,117.50104810323892,523462300
2024-08-02,107.24356079101562,108.69320802636011,101.3450209019017,103.73443129488524,482027500
2024-08-05,100.42524719238281,103.38452459369911,90.66765743904186,92.0373150047539,552842400
2024-08-06,104.22431182861328,107.68345833707174,100.52522659409519,103.8144091952266,409012100
2024-08-07,98.88563537597656,108.77319818362058,98.6656883565928,107.78343659639361,411440400
2024-08-08,104.94413757324219,105.47400576569116,97.49596860854,101.97486813365401,391910000
2024-08-09,104.72418975830078,106.57373239559361,103.40451530940655,105.6139698534446,290844200
2024-08-12,108.9931411743164,111.04263923804827,106.23382655143305,106.29380933051287,325559900
2024-08-13,116.11138153076172,116.20136332032301,111.55250759337807,112.41229629244809,312646700
2024-08-14,118.05091094970703,118.57077948335262,114.04189674110647,118.5007970340635,339246400
2024-08-15,122.8297348022461,123.2096384456698,117.44106320591041,118.73074633761901,318086700
2024-08-16,124.54930114746094,124.9691958147952,121.15013749579563,121.90995234205361,302589900
2024-08-19,129.9679718017578,129.9679718017578,123.38959109072681,124.2493798220781,318333600
2024-08-20,127.21864318847656,129.84799998824454,125.85897770804885,128.36835370467122,300087400
2024-08-21,128.46835327148438,129.31815003716036,126.62881008429083,127.2886435744744,257883600
2024-08-22,123.70951080322266,130.717785815134,123.06966909662319,129.98796994394152,376189100
2024-08-23,129.33811950683594,129.56807382051312,125.18914813175064,125.82898983127045,323230300
2024-08-26,126.42884063720703,131.22765338990934,124.33935925298674,129.53808260280766,331964700
2024-08-27,128.26840209960938,129.1681743229575,123.84948497148315,125.01920259136338,303134600
2024-08-28,125.57905578613281,128.29838691719942,122.60978624415954,128.0884319398247,448101100
2024-08-29,117.56102752685547,124.3993464291812,116.6812470646182,121.33010304223866,453023300
2024-08-30,119.34059143066406,121.72000228172388,117.19111963899515,119.50054804230363,333751600
2024-09-03,107.973388671875,116.18136480283337,107.26356453201906,115.9814171340765,477155100
2024-09-04,106.18383026123047,113.24208832420429,104.09434887245212,105.38403194779274,372470300
2024-09-05,107.18358612060547,109.6229874268856,104.73419276980215,104.96413183407385,306850700
2024-09-06,102.8046646118164,108.12335346353827,100.92512296050285,108.01337995723738,413638100
2024-09-09,106.44377136230469,106.52375348417674,103.66445746112835,104.85415910703641,273912000
2024-09-10,108.0733642578125,109.37304700834024,104.92413884500664,107.78343479415585,268283700
2024-09-11,116.88119506835938,117.16112485124165,107.39352807236727,109.3630438515934,441422400
2024-09-12,119.12083435058594,120.77057045474369,115.3614370539407,116.82120128077001,367100500
2024-09-13,119.0808334350586,119.94069565795841,117.58107480834963,119.06084000976254,238358300
2024-09-16,116.7612075805664,118.16098383065176,114.34159881620232,116.77120810734208,248772300
2024-09-17,115.57140350341797,118.7808938826076,114.81153124290536,118.15099033708098,231925900
2024-09-18,113.35176086425781,117.68105834506785,113.20178347448297,115.87135202544096,310318900
2024-09-19,117.85104370117188,119.64075670028409,117.23114068021938,117.3311230698782,293506400
2024-09-20,115.98133850097656,118.6009197546388,115.37143602446805,117.041165532472,382462400
2024-09-23,116.24130249023438,116.97118080282907,114.84152614526418,116.5312567610485,206228500
2024-09-24,120.85055541992188,121.78040609310197,115.36143323881014,116.5012492087513,354966800
2024-09-25,123.4901351928711,124.91990547833531,121.5904392877682,122.00036937142775,284692900
2024-09-26,124.02005004882812,127.64946344549999,121.78041247124415,126.77960826024157,302582900
2024-09-27,121.38047790527344,124.01005220096552,119.24082267160239,123.9500642912149,271009200
2024-09-30,121.42046356201172,121.48045146740193,118.13099198549791,118.29096227592748,226553700
2024-10-01,116.9811782836914,122.42030559533124,115.77137385100936,121.75040758040218,302094500
2024-10-02,118.83087921142578,119.360792730428,115.12147695024304,116.42127087200362,221845900
2024-10-03,122.83023834228516,124.33999759824167,120.32063993396463,120.90054847309592,277118000
2024-10-04,124.89990234375,125.01988578554294,121.810403092212,124.91990339813242,243678100
2024-10-07,127.69945526123047,130.61898369823507,124.92989659161151,124.96989107230341,346250200
2024-10-08,132.86862182617188,133.45852325335272,129.39917881279587,130.23904002332463,285722500
2024-10-09,132.62864685058594,134.49835629027027,131.35886221320516,134.08841860906853,246191600
2024-10-10,134.78829956054688,134.97827142059657,130.97891523035668,131.8887724251562,242311300
2024-10-11,134.7783203125,135.75815840657205,133.63850429309608,133.98843884138304,170209500
2024-10-14,138.0478057861328,139.57755854294567,136.27808612883217,136.44805696221857,232347700
2024-10-15,131.57884216308594,138.547722466739,128.71930149862905,137.84782283581688,377831000
2024-10-16,135.6981658935547,136.5980149944232,131.55883256815804,133.9584403413635,264879700
2024-10-17,136.90797424316406,140.8673441853548,136.8479863322171,139.31759037510415,306435900
2024-10-18,137.97779846191406,138.87764756674068,137.25791307551907,138.64768884107772,176090200
